DATE,ARA,ARG,ARI,ASB,ATI,AVI,BEN,BPE,BWK,COL,CYD,EDG,GLN,GOR,HLY,HRP,HWA,HWB,JRD,KAW,KIN,KOE,KPA,KPO,LTN,MAN,MAT,MHO,MKE,MTI,NAP,NMA,NSY,OHA,OHB,OHC,OHK,OKI,PPI,ROT,ROX,RPO,SFD,STK,TAB,TGA,THI,TKA,TKB,TKU,TUI,TWC,TWH,WDV,WHI,WIL,WKM,WPA,WPG,WRK,WTK,WVY,WWD
2024-07-18 12:00:00,30.0,0.189,84.065,8.943,33.27,96.82,205.108,0.0,6.86,0.0,59.626,7.52,38.135,5.396,465.282,0.196,33.152,0.0,24.294,69.11699999999999,14.753,32.966,8.545,36.26,7.087,205.363,5.073,0.0,23.042,69.84,115.565,0.041,3.117,110.549,75.363,75.914,48.56,19.156,18.339,5.122,80.06,32.176,154.108,0.753,66.461,17.371,78.863,0.0,0.0,0.562,45.392,0.0,1.127,0.0,0.0,0.0,88.398,20.16,6.657,87.471,39.613,0.0,0.0
2024-07-18 12:30:00,29.13,0.0,79.362,8.945,33.24,93.003,200.73,0.0,6.203,0.0,59.893,7.525,37.579,6.0280000000000005,469.35,0.07,32.809,0.0,24.287,68.469,14.985,33.754,8.547,36.26,5.515,205.35,5.073,0.0,22.868,61.75,115.562,0.291,3.099,109.38,75.57600000000001,75.521,44.69,19.336,18.251,2.802,80.09299999999999,32.17,152.979,0.0,66.418,16.366,78.796,0.0,0.0,0.0,45.415,0.591,1.089,0.0,0.0,0.0,76.188,18.57,6.401,87.439,39.598,0.0,0.0
2024-07-18 13:00:00,22.69,0.0,75.94800000000001,9.293,30.61,92.863,205.358,0.0,6.122,0.0,60.053,7.736,37.87,5.051,458.592,0.555,34.010999999999996,0.0,24.292,67.703,14.955,34.151,8.571,36.29,4.691,205.434,5.075,0.0,22.794,58.94,115.581,0.798,3.206,109.315,75.5,75.735,44.24,19.032,18.228,2.652,80.09100000000001,32.174,152.749,0.0,66.42,15.969,71.944,0.0,0.0,0.0,45.459,0.8300000000000001,1.042,0.0,0.0,0.0,75.956,16.21,6.5840000000000005,87.649,39.588,0.141,0.0
2024-07-18 13:30:00,22.96,0.0,68.395,9.323,28.63,92.753,201.157,0.0,5.682,0.0,60.012,8.03,38.458,4.04,451.466,1.048,33.607,0.0,24.283,68.738,14.736,30.812,8.65,36.3,3.219,205.208,5.074,0.0,22.762,70.3,115.502,0.527,3.198,109.173,75.416,75.513,43.7,18.87,18.201,2.65,60.527,32.172000000000004,152.303,0.016,66.414,10.948,77.902,0.0,0.0,0.0,45.517,0.658,1.015,0.0,0.0,0.0,80.895,15.46,7.285,88.17099999999999,39.578,1.355,0.0
2024-07-18 14:00:00,24.68,0.0,66.034,9.321,26.36,92.263,195.547,0.0,5.74,0.0,59.52,8.351,38.415,2.598,452.551,2.379,33.196,0.0,24.272,68.882,14.937,32.049,8.866,36.31,2.932,204.576,5.073,0.0,22.768,66.63,115.345,0.143,3.1830000000000003,108.011,74.931,75.021,43.35,18.715,18.178,2.648,60.092,32.172000000000004,151.052,0.048,66.471,10.565,78.644,0.0,0.0,0.0,45.391,0.453,0.97,0.0,0.0,0.0,79.15,15.62,6.808,88.258,39.462,2.202,0.0
2024-07-18 14:30:00,30.07,0.0,66.27,9.323,23.78,93.471,197.515,0.0,6.28,0.0,60.022999999999996,8.437,37.671,1.938,453.193,0.897,32.146,0.0,24.268,69.261,14.904,30.362,8.821,36.29,0.989,205.521,5.072,0.0,22.773,62.15,115.388,0.08,3.154,109.435,75.999,76.031,35.12,18.825,18.164,2.652,60.065,32.169000000000004,155.474,0.003,66.385,10.329,78.561,0.0,0.0,0.0,45.451,0.0,0.968,0.0,0.0,0.0,69.819,15.66,6.194,89.69999999999999,39.63,2.979,0.0
2024-07-18 15:00:00,30.03,0.0,66.237,9.325,23.8,93.108,196.986,0.0,8.618,0.0,57.397000000000006,7.389,38.181,1.08,450.207,2.489,32.656,0.0,24.264,69.061,14.543,30.883,8.778,36.28,2.188,205.516,5.074,0.0,22.809,76.67,115.30499999999999,0.046,3.164,109.088,75.712,75.776,33.77,18.823,18.17,2.654,60.086,32.169000000000004,153.673,0.324,66.377,10.332,78.598,0.0,0.0,0.0,45.465,1.001,0.996,0.009,0.0,0.0,69.605,16.53,9.94,90.05199999999999,39.632,2.291,0.0
2024-07-18 15:30:00,29.98,0.0,66.16,9.324,23.55,100.519,217.884,0.0,11.252,0.0,58.015,5.111,38.464,1.829,447.517,3.75,33.312,0.0,24.264,69.313,14.719,32.391,8.739,36.27,1.796,205.122,5.0760000000000005,0.0,22.854,66.67,115.32499999999999,0.0,3.158,84.059,75.593,75.47200000000001,33.69,18.887,18.196,2.651,60.062,32.173,154.244,0.897,66.365,10.332,78.611,0.0,0.0,22.84,45.416,0.954,1.028,0.0,0.0,0.0,80.09400000000001,18.29,12.033,90.139,39.547,1.126,0.0
2024-07-18 16:00:00,30.0,0.0,66.211,9.46,26.06,101.106,221.426,0.0,13.435,0.0,58.588,2.658,38.839,2.341,454.272,4.391,34.874,0.0,24.262,69.767,15.112,30.192,8.77,36.29,3.215,205.425,5.065,0.0,22.919,75.47,115.44300000000001,0.0,3.14,86.653,77.633,77.803,37.4,18.996,18.247,2.652,64.67099999999999,32.17,154.02700000000002,1.716,66.416,12.615,78.621,0.0,0.0,23.552,45.426,0.622,1.105,0.172,0.0,0.0,85.65,18.0,14.135,90.39,39.623,1.205,0.0
2024-07-18 16:30:00,29.97,0.0,66.162,9.462,25.51,85.143,213.914,0.124,9.686,1.542,106.678,0.7000000000000001,38.756,3.092,474.647,2.348,29.406000000000002,0.0,24.26,70.075,16.826,29.172,8.891,36.28,11.097,204.867,5.356,0.0,23.074,60.35,115.523,0.0,3.161,104.065,92.738,93.484,29.78,18.982,18.338,2.65,60.504000000000005,32.171,154.567,0.144,66.519,13.615,78.552,0.0,0.0,46.12,45.347,3.623,1.211,4.376,0.0,0.056,79.792,15.23,10.197,90.557,39.562,2.338,0.0
2024-07-18 17:00:00,30.04,0.277,66.247,9.439,23.52,98.44,219.919,0.8,12.755,0.0,109.207,0.021,39.179,4.337,498.344,0.032,29.494,0.0,24.257,70.412,16.724,27.763,8.955,36.31,21.996,205.394,7.149,0.0,23.251,75.3,115.66399999999999,0.0,3.168,112.533,101.28,101.056,34.61,19.006,18.376,4.965,62.336,32.17,154.953,0.029,66.553,17.823,78.56400000000001,0.0,0.0,47.052,45.399,7.565,1.259,10.144,0.0,0.009,87.16,18.71,11.093,91.217,39.648,3.124,0.0
2024-07-18 17:30:00,29.89,2.2880000000000003,67.386,9.434,29.97,77.503,220.893,2.432,13.887,0.0,153.47899999999998,0.0,39.808,4.996,510.484,0.001,29.808,0.0,24.259,70.31899999999999,16.646,27.663,8.936,36.28,29.051,246.907,8.404,0.0,23.371,102.87,115.831,0.0,3.307,111.412,103.555,103.379,46.12,19.14,18.429,5.172,61.733000000000004,32.169000000000004,153.498,0.011,66.514,18.443,78.662,0.0,0.0,69.809,45.201,16.09,1.431,14.58,0.0,0.021,102.32,23.23,12.621,91.48100000000001,39.346,3.188,0.077
2024-07-18 18:00:00,30.02,3.51,76.451,9.443,34.44,73.038,242.647,2.973,16.376,0.0,156.171,0.0,40.125,4.0280000000000005,519.537,0.061,31.13,0.0,24.256,70.28,16.932,27.784,8.911,36.3,24.54,250.351,9.861,0.0,23.515,103.64,115.988,0.0,4.874,109.975,99.559,99.443,50.72,19.079,18.429,5.175,60.038000000000004,32.169000000000004,155.90200000000002,0.0,66.441,18.47,78.739,0.0,0.0,70.643,45.473,18.277,1.528,14.627,0.0,0.176,104.013,23.49,14.78,92.2,39.667,2.56,0.091
2024-07-18 18:30:00,29.93,3.561,76.287,9.442,34.28,48.744,252.656,3.653,15.638,0.0,157.58,0.0,39.499,3.498,518.352,0.0,30.588,0.0,24.256,70.295,17.242,27.99,8.833,36.3,30.569,249.724,9.855,0.0,23.611,96.09,115.922,0.191,5.508,110.282,98.511,98.575,49.81,19.168,18.436,5.173,60.098,32.168,151.961,0.0,66.432,18.487,78.82300000000001,0.0,0.0,70.687,45.298,22.141,1.545,12.962,0.0,0.035,103.433,23.54,13.532,92.124,39.54,4.5920000000000005,0.061
2024-07-18 19:00:00,31.2,3.067,63.652,9.439,34.93,48.343,244.944,2.806,15.468,0.0,155.911,0.0,38.757,2.4210000000000003,509.849,0.0,28.805999999999997,0.0,24.257,70.195,17.426000000000002,27.921,8.846,36.32,28.814999999999998,250.581,9.861,0.0,23.678,93.41,115.931,0.778,5.5120000000000005,111.067,93.351,93.371,50.370000000000005,19.228,18.437,5.174,60.042,32.169000000000004,153.997,0.0,66.41,18.494,78.886,0.0,0.0,70.652,45.339,21.174,1.76,13.935,0.0,0.009,94.578,18.02,13.327,92.075,39.621,4.417,0.016
2024-07-18 19:30:00,31.48,3.044,52.367999999999995,9.442,35.12,71.45400000000001,197.349,1.98,14.556,0.0,156.328,0.0,38.763,3.3280000000000003,505.22,0.0,29.644000000000002,0.0,24.261,70.236,17.98,27.943,8.814,36.34,28.018,250.219,9.851,0.0,23.816,93.69,116.087,0.989,5.514,108.756,96.921,97.283,53.32,19.076,18.431,5.171,60.090999999999994,32.172000000000004,153.339,0.0,66.435,18.5,78.873,0.0,0.0,70.551,45.35,19.106,1.643,11.175,0.0,0.0,89.136,16.93,12.592,92.502,39.584,2.186,0.0
2024-07-18 20:00:00,31.51,3.708,52.433,9.438,35.24,72.562,213.354,1.399,14.969,0.0,113.44,0.0,39.141,4.282,481.702,0.0,25.207,0.0,24.27,70.32000000000001,17.125,28.055,8.77,36.32,25.794,213.018,8.981,0.0,23.899,89.11,116.137,0.784,5.598,113.297,97.299,97.472,53.33,19.227,18.428,5.171,76.79400000000001,32.166000000000004,154.668,0.0,66.478,18.506,78.775,0.0,0.0,70.622,45.486,15.552,1.624,5.971,0.0,0.0,89.24,17.06,14.449,92.80300000000001,39.599,0.493,0.0
2024-07-18 20:30:00,31.53,0.11,52.422,9.442,35.29,76.752,221.014,0.747,14.544,0.0,109.71400000000001,0.0,39.637,5.281,481.416,0.001,24.325,0.0,24.272,70.49199999999999,16.978,28.218,8.74,36.3,22.621000000000002,165.964,6.9590000000000005,0.0,23.867,65.12,116.12700000000001,0.579,5.613,118.59,97.59,97.695,53.27,19.39,18.429,5.1690000000000005,78.43,32.17,153.415,0.0,66.485,18.514,78.746,0.0,0.0,70.672,45.428,13.797,1.771,4.402,0.0,0.339,86.74,14.35,15.351,93.056,39.569,0.378,0.0
2024-07-18 21:00:00,31.43,0.0,58.652,9.449,35.21,73.041,207.332,1.219,15.11,0.0,118.27,0.0,39.409,4.71,480.198,0.001,24.646,0.0,24.276,70.553,16.565,28.381,8.735,36.28,25.168,163.923,5.416,0.0,23.848,63.35,116.196,0.5680000000000001,5.32,115.974,94.214,94.444,53.1,19.534,18.504,5.171,79.351,32.173,157.691,0.0,66.508,18.553,78.819,0.0,0.0,47.505,45.404,15.653,2.271,6.813,0.0,0.514,74.047,16.84,16.288,92.995,39.489,1.197,0.0
2024-07-18 21:30:00,31.55,0.0,58.244,9.442,32.34,69.131,196.559,1.171,15.475,0.0,112.068,0.0,39.364,4.879,459.372,0.002,25.648,0.0,24.273,70.74000000000001,17.008,28.373,8.771,36.29,22.095,164.442,5.351,0.0,23.829,46.89,116.29499999999999,0.191,3.677,111.482,89.428,89.514,50.73,19.433,18.486,5.1690000000000005,79.95,32.17,154.598,0.0,66.51,18.488,78.878,0.0,0.0,23.782,45.407,14.564,3.735,6.066,0.0,0.0,73.89,13.73,16.9,93.06,39.589,1.333,0.0
2024-07-18 22:00:00,31.47,0.0,62.567,9.441,27.51,69.08500000000001,122.436,0.878,12.354,1.108,97.34,0.0,39.281,7.348,460.696,0.087,23.274,0.0,24.281,70.84,17.479,28.446,8.645,36.28,18.87,163.96200000000002,4.127,0.0,23.863,45.79,116.459,0.029,3.385,110.426,88.242,88.51,49.25,19.586,18.49,2.946,78.69200000000001,32.17,153.011,0.0,66.483,11.018,79.02,0.0,0.0,0.605,45.364,10.195,5.997,3.112,0.0,0.0,74.117,12.93,14.028,93.243,39.382,1.0,0.0
2024-07-18 22:30:00,31.49,0.0,58.923,9.441,25.8,69.612,116.038,0.52,11.774,1.085,58.678,0.0,39.15,9.969,442.256,0.111,23.237000000000002,0.0,24.271,71.348,17.365000000000002,28.352,8.596,36.26,15.648,164.088,3.466,0.0,23.846,31.74,116.509,0.014,3.273,104.674,76.82300000000001,76.164,37.77,19.417,18.494,2.698,78.735,32.177,155.114,0.002,66.513,4.205,79.035,0.0,0.0,0.0,37.13,9.773,7.315,1.856,0.0,0.0,73.114,10.06,12.655,93.38900000000001,39.408,0.681,0.0
2024-07-18 23:00:00,31.57,0.0,58.637,9.441,23.55,65.435,105.343,0.74,13.364,3.061,55.207,0.0,38.969,7.95,411.943,0.766,23.724,0.0,24.25,71.549,17.499,28.397,8.586,36.27,13.253,164.33,4.607,0.0,23.881,14.79,116.485,0.551,3.212,99.508,75.708,76.682,34.17,18.981,18.498,2.702,58.012,32.178,154.549,0.109,66.527,0.8290000000000001,79.056,0.0,0.0,0.0,37.19,10.989,7.665,2.755,0.0,0.0,75.136,6.53,15.115,93.6,39.443,0.852,0.0
2024-07-18 23:30:00,30.07,0.0,52.616,9.435,12.58,67.426,114.523,0.714,14.013,2.77,55.422000000000004,0.0,39.399,5.865,392.459,1.016,23.461,0.0,24.25,71.531,17.715,28.493,8.599,36.26,13.185,164.15200000000002,4.752,0.0,23.859,14.28,116.53,0.931,3.012,78.965,65.824,65.773,12.04,18.821,18.493,2.698,53.522,32.177,152.648,0.054,66.473,0.04,79.074,0.0,0.0,0.0,37.115,11.313,7.998,2.855,0.0,0.0,68.041,4.57,12.916,93.673,39.4,1.699,0.0
2024-07-19 00:00:00,32.88,0.0,51.842,9.443,9.88,51.029,126.404,1.442,14.856,0.0,55.727999999999994,0.0,39.808,4.071,381.398,1.534,24.537,0.0,24.251,71.757,17.798000000000002,28.28,8.635,36.19,15.668000000000001,113.486,5.6530000000000005,0.0,23.853,15.46,116.453,0.705,2.972,83.894,78.12,78.912,10.93,19.034,18.491,2.7,53.115,32.172000000000004,102.337,0.447,66.569,0.039,78.964,0.0,0.0,0.0,9.961,12.121,8.735,2.562,0.0,0.0,60.03,5.3,13.395,93.92200000000001,38.489,1.997,0.0
2024-07-19 00:30:00,24.11,0.0,37.209,9.441,0.34,27.32,125.577,0.918,15.915,0.0,55.762,0.0,40.213,3.255,367.903,3.451,24.896,0.0,24.251,71.889,18.155,28.305,8.657,36.22,16.627,109.763,6.107,0.0,23.876,15.13,116.428,1.639,3.003,106.728,73.133,73.205,0.0,19.18,18.485,2.698,53.057,32.172000000000004,89.276,0.052,66.494,0.038,78.866,0.0,0.0,0.0,8.35,11.875,7.277,3.007,0.0,0.0,58.669,4.1,13.026,93.781,37.51,2.7920000000000003,0.0
2024-07-19 01:00:00,27.57,0.0,36.172,9.272,0.0,24.176,117.613,0.289,15.834,0.0,5.564,0.0,39.714,2.852,364.422,4.509,23.494,0.0,24.26,71.87,18.057,28.284,8.645,36.21,13.818,109.864,6.055,0.0,23.859,16.0,116.505,2.6630000000000003,2.595,108.25,71.691,71.994,0.0,19.186,18.497,2.636,53.094,32.179,118.895,0.0,66.496,0.04,79.027,0.0,0.0,0.0,8.427,6.82,7.761,0.561,0.0,0.0,59.385,5.7700000000000005,13.142,93.902,36.465,2.353,0.0
2024-07-19 01:30:00,31.34,0.0,28.504,9.179,0.05,22.915,115.654,0.068,15.976,0.0,4.4750000000000005,0.0,39.534,4.223,355.016,3.365,23.715,0.0,24.253,71.939,18.13,28.355,8.666,36.15,7.026,109.59,5.982,0.0,23.858,14.29,116.437,2.743,2.467,105.538,69.053,69.161,0.14,19.557,18.504,2.596,53.115,32.174,114.92,0.275,66.479,0.04,79.101,0.0,0.0,0.0,8.325,2.331,7.175,0.157,0.0,0.0,51.487,4.05,13.21,93.98400000000001,35.87,2.31,0.0
2024-07-19 02:00:00,31.51,0.0,33.569,9.192,0.0,23.002,115.771,0.111,16.413,0.0,4.497,0.0,39.638,3.69,342.479,1.475,23.725,0.0,24.251,72.262,18.169,28.385,8.688,36.13,4.187,109.632,6.0360000000000005,0.0,23.868,14.22,116.42099999999999,2.424,2.478,103.345,62.2,61.951,0.0,19.368,18.507,2.596,53.076,32.171,109.095,0.717,66.509,0.039,79.126,0.0,0.0,0.0,8.351,2.277,9.089,0.474,0.0,0.0,44.389,4.0600000000000005,15.367,93.97399999999999,34.622,2.893,0.0
2024-07-19 02:30:00,27.91,0.0,33.142,9.191,0.0,23.611,117.15,0.245,16.401,0.0,4.533,0.0,39.247,5.534,335.848,0.158,23.715,0.0,24.254,72.075,18.069,28.186,8.737,36.06,3.196,109.764,5.394,0.0,23.871,8.33,116.38300000000001,4.113,2.5580000000000003,79.626,70.869,71.619,0.0,19.194,18.506,2.6,53.108000000000004,32.133,104.657,0.0,66.51,0.04,79.146,0.0,0.0,0.0,8.325,3.134,9.391,1.635,0.0,0.0,44.785,4.05,15.09,93.882,34.652,2.074,0.0
2024-07-19 03:00:00,31.15,0.0,38.93,9.191,0.0,24.643,117.149,0.314,9.233,0.0,4.457,0.0,39.163,6.41,340.11,1.094,23.698999999999998,0.0,24.261,72.086,18.241,28.149,8.762,36.05,6.962000000000001,109.789,5.173,0.0,23.842,0.0,116.39500000000001,3.366,2.652,80.92,72.907,72.937,0.0,19.059,18.508,2.596,53.038,32.138,89.302,0.0,66.487,2.382,79.184,0.0,0.0,0.0,8.312,6.916,10.119,0.723,0.0,0.0,44.77,4.08,8.752,93.94,34.658,0.431,0.0
2024-07-19 03:30:00,20.18,0.0,19.5,9.192,0.0,24.13,115.877,1.53,10.405,0.0,4.535,0.0,39.121,5.7780000000000005,336.105,0.686,23.705,0.0,24.276,72.02799999999999,18.235,28.159,8.802,36.0,11.068,109.515,5.3340000000000005,0.0,23.848,0.0,116.361,4.7010000000000005,2.634,79.995,72.253,72.56400000000001,0.0,18.923,18.512,2.594,53.082,32.137,101.999,0.0,66.58200000000001,3.162,79.202,0.0,0.0,0.0,8.3,11.051,10.215,2.635,0.0,0.006,44.773,4.01,12.047,93.895,34.572,0.926,0.037
2024-07-19 04:00:00,30.91,0.0,40.483000000000004,9.188,0.0,49.412,85.133,1.642,5.566,0.0,4.363,0.0,39.338,6.133,340.065,0.117,23.745,0.0,24.276,71.991,18.204,28.202,8.781,36.0,11.609,109.889,5.5360000000000005,0.0,23.848,0.0,116.35300000000001,4.436,2.628,84.935,76.09,76.267,0.0,18.856,18.515,2.598,53.089,32.14,83.087,0.0,66.66,3.1590000000000003,79.20700000000001,0.0,0.0,0.0,8.299,10.915,12.038,1.844,0.0,0.095,44.498,4.04,9.905,93.876,34.691,2.982,0.145
2024-07-19 04:30:00,21.64,0.0,36.733,9.19,0.0,47.751,115.997,1.018,14.151,0.0,4.147,0.0,39.507,5.974,339.938,2.051,24.113999999999997,0.0,24.277,71.943,18.127,28.305,8.761000000000001,35.9,11.293000000000001,109.749,5.406,0.0,23.841,0.0,116.34100000000001,2.32,2.655,79.311,71.04,70.756,0.0,18.902,18.517,2.598,53.021,32.142,103.864,0.112,66.593,3.169,79.22,0.0,0.0,0.0,8.3,8.172,10.848,3.871,0.0,0.027,44.398,3.99,16.054000000000002,94.024,34.645,4.11,0.181
2024-07-19 05:00:00,31.35,0.0,40.224,9.188,6.79,49.263,125.199,1.206,14.892,0.0,3.767,0.0,39.655,6.606,350.596,4.752,24.13,0.0,24.276,71.997,18.104,28.319,8.78,35.93,13.51,109.252,5.363,0.0,23.718,6.83,116.387,0.801,2.631,83.498,73.781,74.141,0.37,19.047,18.518,2.59,52.991,32.141,121.471,0.554,66.622,3.152,79.209,0.0,0.0,0.0,8.263,9.364,13.016,5.695,0.0,0.011,49.644,3.92,16.119,94.10300000000001,34.485,2.897,0.034
2024-07-19 05:30:00,31.57,0.0,31.788000000000004,9.211,6.19,49.372,117.09,1.308,14.935,0.0,3.435,0.0,40.412,7.075,391.253,7.363,24.06,0.0,24.289,72.131,18.092,27.829,8.708,35.89,13.811,155.995,5.251,0.0,23.696,12.94,116.441,1.665,2.632,82.284,72.449,72.674,2.68,19.103,18.518,2.612,53.276,32.143,131.151,0.151,66.617,3.057,79.226,0.0,0.0,20.789,8.326,10.095,13.578,6.719,0.0,0.034,58.318,4.14,14.446,94.248,34.702,2.095,0.167
2024-07-19 06:00:00,31.4,0.0,39.55,9.168,16.47,49.333,117.638,1.6,12.699,0.0,50.856,0.0,41.024,7.474,420.15,9.629,25.497,0.0,24.253,71.906,17.871,27.726,8.686,35.86,15.979,201.935,5.954,0.0,23.691,30.34,116.613,1.388,2.65,84.351,74.218,74.388,19.18,19.166,18.521,4.394,53.159,32.138,122.986,0.297,66.639,0.039,79.245,0.0,0.0,45.255,8.228,11.345,14.684,5.429,0.0,0.377,66.214,7.74,14.671,94.287,34.543,1.703,0.237
2024-07-19 06:30:00,31.29,0.0,46.726,9.265,18.77,70.543,162.791,2.6590000000000003,9.762,0.946,53.767,0.0,40.856,6.825,428.149,4.093,25.275,0.0,24.255,71.725,17.784,27.743,8.667,35.800000000000004,22.090999999999998,203.521,8.297,0.0,23.685,34.1,116.62800000000001,1.631,2.641,83.48100000000001,73.272,73.415,25.13,19.12,18.522,4.921,53.068999999999996,32.133,150.76,0.073,66.703,4.997,79.202,0.0,0.0,69.34700000000001,32.641,15.01,16.165,9.641,0.0,0.935,68.685,7.94,13.413,93.988,34.466,1.046,0.008
2024-07-19 07:00:00,31.55,2.1750000000000003,47.129000000000005,9.32,16.4,74.836,180.767,3.032,3.311,0.0,92.628,0.0,39.732,8.853,442.346,0.737,23.886000000000003,0.0,24.253,71.452,18.033,27.872,8.699,35.84,24.519,249.545,9.863,0.0,23.675,40.24,116.63300000000001,2.095,2.662,106.361,76.148,76.256,24.28,19.233,18.516,4.929,53.077,32.127,156.281,0.0,66.666,6.714,79.043,0.0,0.0,70.618,44.756,21.631,17.385,16.035,0.0,0.924,72.304,10.26,9.42,94.04500000000002,34.831,0.925,0.26
2024-07-19 07:30:00,31.45,3.003,52.485,9.314,18.52,74.821,218.541,3.259,0.052,0.0,94.682,0.265,40.321,11.742,452.093,2.979,24.109,0.0,24.253,71.257,18.231,27.8,8.696,35.82,35.015,250.129,9.857,0.0,23.675,59.15,116.68200000000002,2.958,3.398,110.615,75.825,75.949,36.07,19.21,18.51,4.926,73.709,32.13,154.109,0.0,66.599,14.922,78.936,0.0,0.0,93.43,45.488,27.039,19.271,20.611,0.0,0.879,72.489,13.02,7.283,93.759,34.75,1.462,0.663
2024-07-19 08:00:00,31.57,2.986,63.33,9.315,27.16,76.493,261.725,4.672,0.032,0.0,103.83500000000001,0.555,40.461,15.346,451.808,2.904,24.045,0.0,24.257,71.026,17.897000000000002,28.05,8.664,35.82,38.543000000000006,250.773,9.853,0.0,23.675,74.89,116.588,2.356,3.65,113.771,76.534,76.408,36.47,18.917,18.506,4.928,76.161,32.123,158.44400000000002,0.0,66.565,16.494,79.137,0.0,0.0,94.083,45.472,29.024,19.639,21.832,0.0,0.999,72.481,16.35,8.894,93.53,34.827,1.902,1.68
2024-07-19 08:30:00,29.57,2.966,84.436,9.32,26.96,102.673,267.862,6.25,1.509,0.0,107.04799999999999,1.008,39.529,14.49,452.413,1.285,24.119,0.0,24.26,70.999,18.214,27.985,8.65,35.800000000000004,38.568999999999996,251.14,9.858,0.0,23.681,82.97,116.594,4.946,3.669,89.543,79.295,79.462,39.98,18.073,18.505,4.928,76.166,32.126,158.199,0.0,66.779,16.487000000000002,79.167,0.0,0.0,94.097,45.521,30.947,20.839,15.586,0.0,0.506,72.206,16.53,12.561,93.435,34.867,3.006,1.168
2024-07-19 09:00:00,21.61,4.397,86.949,9.32,33.730000000000004,98.548,246.174,4.367,11.485,3.579,110.18599999999999,0.455,40.439,13.403,454.324,3.898,26.796,0.0,24.257,70.96,18.099,27.68,8.673,35.82,35.295,249.824,9.86,0.0,23.687,113.25,116.56800000000001,4.942,3.66,82.413,74.223,74.48,49.67,18.271,18.498,4.922,75.92099999999999,32.123,152.937,0.0,67.279,16.964,79.167,0.0,0.0,71.346,45.55,27.022,20.983,17.877,0.0,0.123,85.924,19.18,17.409,93.244,34.716,7.123,1.119
2024-07-19 09:30:00,21.71,4.4670000000000005,87.134,10.598,35.1,74.548,245.05,3.638,16.055,6.901,117.09299999999999,0.8,40.587,12.079,461.163,7.322,24.445999999999998,0.0,24.26,70.916,18.047,27.622,8.704,35.85,38.349000000000004,251.027,9.606,0.0,23.698,95.01,116.509,5.23,5.423,83.412,74.595,74.548,50.76,18.262,18.484,4.925,58.542,32.12,155.808,0.124,67.427,16.978,78.933,0.0,0.0,70.649,45.494,23.587,22.341,11.588,0.0,0.0,87.58800000000001,20.52,18.164,92.936,34.854,8.814,0.846
2024-07-19 10:00:00,21.66,4.621,87.083,10.7,32.39,73.96000000000001,245.315,1.157,16.466,9.979,116.601,0.779,41.41,11.448,462.042,10.785,28.128,0.0,24.263,70.801,18.131,28.102,8.703,35.9,31.357999999999997,208.822,7.818,0.0,23.483,105.68,116.46300000000001,5.069,5.627,108.48,76.191,76.106,48.01,18.518,18.473,4.921,58.672,32.121,157.065,0.416,67.398,16.336000000000002,78.825,0.0,0.0,48.421,45.704,15.139,23.972,4.976,0.0,0.002,74.63,23.26,19.91,92.94500000000001,34.811,15.427,0.087
2024-07-19 10:30:00,23.52,4.5360000000000005,75.985,9.489,31.04,74.651,251.105,1.639,16.146,5.639,110.986,0.561,42.045,12.164,457.124,19.166,27.644,0.0,24.263,70.785,17.769000000000002,28.314,8.689,35.93,22.149,204.797,5.181,0.0,23.35,102.99,116.41399999999999,5.14,5.628,111.814,75.808,76.065,51.22,18.441,18.464,4.9190000000000005,58.013999999999996,32.125,154.893,0.332,67.516,16.052,78.916,0.0,0.0,47.036,45.56,15.03,22.439,5.524,0.0,0.01,71.999,24.02,19.537,89.221,34.745,24.591,0.002
2024-07-19 11:00:00,25.6,4.565,68.22800000000001,9.445,31.33,97.775,248.271,2.133,16.2,5.006,111.12899999999999,0.5700000000000001,41.481,12.942,451.803,31.232,27.53,0.0,24.263,70.795,17.659,28.652,8.636000000000001,35.96,20.536,204.951,5.0760000000000005,0.0,23.29,87.06,116.488,5.002,5.627,83.759,74.898,74.702,51.24,18.204,18.458,4.917,58.197,32.122,155.796,0.225,67.288,16.459,78.902,0.0,0.0,46.983,45.474,15.72,22.313,7.543,0.0,0.0,76.777,24.36,17.779,89.116,34.782000000000004,12.934,0.003
2024-07-19 11:30:00,25.58,4.5760000000000005,54.715999999999994,10.128,30.3,80.21000000000001,253.342,2.352,16.241,6.849,68.24600000000001,0.808,41.636,15.595,451.75,30.148,31.115,0.0,24.267,70.833,17.829,28.944,8.487,35.95,20.646,204.75,5.075,0.0,23.253,97.79,116.446,4.982,5.641,83.47200000000001,75.915,75.987,47.76,18.149,18.453,4.914,73.725,32.121,154.873,0.265,67.515,16.566,78.836,0.0,0.0,47.007,45.541,15.308,20.097,6.2620000000000005,0.0,0.0,86.21600000000001,23.77,19.613,89.393,34.738,5.598,0.248
2024-07-19 12:00:00,25.58,4.995,55.68,10.534,24.73,74.606,246.911,1.367,17.336000000000002,11.959,57.474,1.102,40.98,15.823,456.547,22.786,35.74,0.0,24.283,68.91,17.725,29.479,8.524000000000001,35.93,16.024,204.948,5.072,0.0,23.139,101.0,116.42699999999999,4.392,5.652,83.797,76.177,76.145,47.77,17.891000000000002,18.447,4.912,82.975,32.121,153.709,1.069,67.46900000000001,17.342,78.7,0.0,0.0,24.207,45.589,10.844,17.083000000000002,2.419,0.0,0.085,84.427,23.83,21.592,89.6,34.798,1.782,0.105
